Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6604433fdb9472b1078f4f00,653f02673c461bbfd79d8789,APPROVED,Not Applicable,2024-03-27T16:03:20.165000Z,2024-03-27T16:11:13.531000Z,2024-03-28T16:04:06.959000Z,2024-03-27T17:11:17.036888Z,474,C1NU7187,555,"Chinese, English",47,Male,Asian,United States,United States,United States,English,No,Full-Time
6604433ffba1d63e94e19563,601b28841ca7bb2f8edaa293,APPROVED,Not Applicable,2024-03-27T16:03:39.554000Z,2024-03-27T16:14:21.738000Z,2024-03-28T17:14:18.243000Z,2024-03-27T16:14:24.115973Z,643,C1NU7187,2982,English,32,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
6604436d371118f2afd2749b,64048e346a45d078131b49df,APPROVED,Not Applicable,2024-03-27T16:07:34.020000Z,2024-03-27T16:20:43.357000Z,2024-03-28T15:57:52.657000Z,2024-03-27T16:20:44.903906Z,790,C1NU7187,753,English,77,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044374afd2e62a10b18fb0,64bbf16db125b5d6a2f3a911,APPROVED,Not Applicable,2024-03-27T16:05:48.916000Z,2024-03-27T16:21:23.811000Z,2024-03-28T15:57:21.349000Z,2024-03-27T16:21:25.136256Z,935,C1NU7187,1039,English,67,Male,White,Cuba,United States,United States,English,No,Other
660443754cef3575b9e32cd2,5ae9e9cb9d82560001bdd90d,APPROVED,Not Applicable,2024-03-27T16:04:13.113000Z,2024-03-27T16:10:46.001000Z,2024-03-28T16:03:36.558000Z,2024-03-27T16:10:47.976160Z,393,C1NU7187,177,English,22,Male,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
6604437f4cef3575b9e32cda,6287a355e0dbfe43e55850b7,APPROVED,Not Applicable,2024-03-27T16:05:38.885000Z,2024-03-27T16:14:23.656000Z,2024-03-28T17:14:04.343000Z,2024-03-27T16:14:25.235592Z,525,C1NU7187,3258,English,26,Male,Other,United States,United States,United States,English,Yes,Full-Time
660443837ad52a69f1b9b431,5b211cda68a5ed000173e9c0,APPROVED,Not Applicable,2024-03-27T16:04:40.777000Z,2024-03-27T16:09:57.056000Z,2024-03-28T16:04:57.754000Z,2024-03-27T16:09:59.235016Z,317,C1NU7187,710,English,39,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66044397b75c72c43022cc91,6318ed962c89e72710559631,APPROVED,Not Applicable,2024-03-27T16:04:50.182000Z,2024-03-27T16:11:42.170000Z,2024-03-28T17:14:18.577000Z,2024-03-27T16:11:46.969851Z,412,C1NU7187,5822,English,33,Male,Mixed,United States,United States,United States,English,No,Full-Time
660443ae62965c1d65a21c44,61097498fb9e97e8a701c33f,APPROVED,Not Applicable,2024-03-27T16:05:13.859000Z,2024-03-27T16:17:08.489000Z,2024-03-28T17:07:07.458000Z,2024-03-27T16:19:42.775380Z,715,C1NU7187,656,English,23,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660443b04f976741b2b4a0ef,63106ea4e8fe9c6cd32bf358,APPROVED,Not Applicable,2024-03-27T16:05:04.916000Z,2024-03-27T16:18:24.766000Z,2024-03-28T17:14:18.905000Z,2024-03-27T16:19:49.233978Z,800,C1NU7187,1671,English,28,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660443bd656d95c5098bb002,631bf371cafbcf75cee93374,APPROVED,Not Applicable,2024-03-27T16:05:24.736000Z,2024-03-27T16:37:40.171000Z,2024-03-28T17:14:19.317000Z,2024-03-27T17:38:32.869391Z,1936,C1NU7187,4192,"English, Spanish",25,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
660443c1055ab53883a609f6,60fcbea9cf08afcb4800c997,APPROVED,Not Applicable,2024-03-27T16:05:29.159000Z,2024-03-27T16:09:57.393000Z,2024-03-28T16:02:53.042000Z,2024-03-27T16:09:59.336564Z,269,C1NU7187,976,English,21,Female,White,United States,United States,United States,English,Yes,Part-Time
660443c38bd43f1b8d167c40,659807fcc53622792be6d8bd,APPROVED,Not Applicable,2024-03-27T16:05:36.298000Z,2024-03-27T16:09:31.742000Z,2024-03-28T17:07:17.878000Z,2024-03-27T16:09:34.385419Z,236,C1NU7187,32,English,37,Female,White,United States,United States,United States,English,No,Full-Time
660443c92f00a58bf64a7225,62a96f8f6ab7e0c3ce90095f,APPROVED,Not Applicable,2024-03-27T16:05:39.471000Z,2024-03-27T16:12:13.711000Z,2024-03-28T16:03:36.901000Z,2024-03-27T16:12:15.782211Z,395,C1NU7187,646,English,23,Male,White,United States,United States,United States,English,No,Full-Time
660443cc6acc930f820145cd,5f119c5ad521140253f60e86,APPROVED,Not Applicable,2024-03-27T16:05:55.271000Z,2024-03-27T16:27:18.437000Z,2024-03-28T15:57:53.538000Z,2024-03-27T16:29:59.046959Z,1284,C1NU7187,5860,English,82,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660443dac2b70d28e020cafd,63d53aba8df6735aa2f61e80,APPROVED,Not Applicable,2024-03-27T16:05:53.013000Z,2024-03-27T16:13:02.045000Z,2024-03-28T16:03:56.903000Z,2024-03-27T16:13:05.834366Z,430,C1NU7187,919,English,50,Female,Other,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660443df62965c1d65a21c51,5c92870723bd7e001870138e,APPROVED,Not Applicable,2024-03-27T16:06:06.382000Z,2024-03-27T16:15:48.380000Z,2024-03-28T15:57:54.410000Z,2024-03-27T16:15:50.559393Z,582,C1NU7187,6064,English,80,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660443e1ea4ee47764af7658,6516f5e83d2a0a005a56d55a,APPROVED,Not Applicable,2024-03-27T16:06:00.166000Z,2024-03-27T16:13:02.761000Z,2024-03-28T16:03:52.268000Z,2024-03-27T16:13:06.311671Z,423,C1NU7187,1353,English,48,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED
660443f7284e28f1c6e0b0a4,5c720c7278263500015665f9,APPROVED,Not Applicable,2024-03-27T16:07:26.317000Z,2024-03-27T16:21:09.862000Z,2024-03-28T17:13:48.225000Z,2024-03-27T16:21:11.074650Z,824,C1NU7187,3122,English,41,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660443f972f8dc96fb5b9c07,6564fa10de4976d2bd35c0c1,APPROVED,Not Applicable,2024-03-27T16:06:46.063000Z,2024-03-27T16:36:41.188000Z,2024-03-28T16:03:52.696000Z,2024-03-27T16:36:43.817771Z,1796,C1NU7187,796,"English, Japanese",47,Female,Asian,Japan,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6604440ee970d28b156d9a9f,60c18e265383adea175a1d36,APPROVED,Not Applicable,2024-03-27T16:06:47.703000Z,2024-03-27T16:16:12.678000Z,2024-03-28T17:14:19.783000Z,2024-03-27T16:16:14.625961Z,565,C1NU7187,486,English,28,Male,Mixed,United States,United States,United States,English,No,Full-Time
6604440faf6713db8ded50f2,5f4540553b090d0d9547742e,APPROVED,Not Applicable,2024-03-27T16:06:52.175000Z,2024-03-27T16:15:39.636000Z,2024-03-28T17:07:18.467000Z,2024-03-27T16:15:41.792897Z,528,C1NU7187,545,"English, Spanish",37,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
66044415371118f2afd274dc,633a35fc5b65d7fa6965c176,APPROVED,Not Applicable,2024-03-27T16:06:55.021000Z,2024-03-27T16:20:16.291000Z,2024-03-28T17:14:05.045000Z,2024-03-27T16:20:17.781689Z,802,C1NU7187,675,"English, Spanish",31,Male,Other,United States,United States,United States,English,Yes,DATA_EXPIRED
66044418465eb7908b87e8c6,5f46d1cd3a1ae90a1c8b199b,APPROVED,Not Applicable,2024-03-27T16:07:01.818000Z,2024-03-27T16:20:43.287000Z,2024-03-28T17:15:02.727000Z,2024-03-27T16:20:45.368126Z,822,C1NU7187,817,English,68,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
6604442506fb87a2514bfab4,628eada3a9c9e0776884f27d,APPROVED,Not Applicable,2024-03-27T16:07:10.098000Z,2024-03-27T16:14:54.587000Z,2024-03-28T17:14:20.207000Z,2024-03-27T16:14:56.613184Z,465,C1NU7187,4624,English,31,Male,Mixed,United States,United States,United States,English,No,Full-Time
6604442d458532cfeddcc535,6124f686897071a9991ee4a6,APPROVED,Not Applicable,2024-03-27T16:07:33.864000Z,2024-03-27T16:18:40.354000Z,2024-03-28T17:07:18.873000Z,2024-03-27T16:19:50.568089Z,667,C1NU7187,546,English,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660444387ca22e08250f1dfa,65f626f778b358ac9108ee52,APPROVED,Not Applicable,2024-03-27T16:07:26.477000Z,2024-03-27T16:18:07.554000Z,2024-03-28T17:08:48.099000Z,2024-03-27T16:19:47.724610Z,642,C1NU7187,29,English,62,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6604443b370e249299eff7ca,65d514731a78f893b95a8516,APPROVED,Not Applicable,2024-03-27T16:07:51.228000Z,2024-03-27T16:26:27.950000Z,2024-03-28T16:03:53.131000Z,2024-03-27T16:26:29.145390Z,1117,C1NU7187,313,English,45,Female,Asian,United States,United States,United States,English,No,Full-Time
660444433620f84345130775,62c08fa6cab36e3a08790b49,APPROVED,Not Applicable,2024-03-27T16:07:51.175000Z,2024-03-27T16:15:44.845000Z,2024-03-28T15:57:22.122000Z,2024-03-27T16:15:46.813370Z,474,C1NU7187,4154,English,69,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044446656d95c5098bb02b,60038fcb3919e748155efc28,APPROVED,Not Applicable,2024-03-27T16:07:40.202000Z,2024-03-27T16:18:05.927000Z,2024-03-28T16:03:53.575000Z,2024-03-27T16:19:48.041012Z,626,C1NU7187,4378,"Chinese, English, Vietnamese, Cantonese, Rather not say",49,Female,Asian,Vietnam,United States,United States,English,No,Full-Time
6604445c8db786edaa9d871d,61086f515114c26363323a17,APPROVED,Not Applicable,2024-03-27T16:08:05.800000Z,2024-03-27T16:12:15.291000Z,2024-03-28T17:07:07.916000Z,2024-03-27T16:12:18.267771Z,250,C1NU7187,2860,"French, English",21,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
66044463a1124eda30e86925,616b8139551b94321313af3e,APPROVED,Not Applicable,2024-03-27T16:08:34.816000Z,2024-03-27T16:25:53.516000Z,2024-03-28T17:14:40.608000Z,2024-03-27T16:25:54.801485Z,1039,C1NU7187,1729,English,49,Female,Mixed,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66044464265ed58b13b19068,652408b110c19343a504c45a,APPROVED,Not Applicable,2024-03-27T16:08:04.223000Z,2024-03-27T16:18:22.197000Z,2024-03-28T15:57:22.843000Z,2024-03-27T16:19:49.178095Z,618,C1NU7187,1403,English,67,Male,White,United States,United States,United States,English,No,Part-Time
660444642e85228cbf2fea49,65e122e74d202ea19cde5055,APPROVED,Not Applicable,2024-03-27T16:08:16.937000Z,2024-03-27T16:15:12.074000Z,2024-03-28T17:14:20.591000Z,2024-03-27T16:15:17.573032Z,416,C1NU7187,187,English,32,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
6604446c04a4d01ac881c491,5d17a2c94d7eea00170c3aca,APPROVED,Not Applicable,2024-03-27T16:08:16.875000Z,2024-03-27T16:13:59.192000Z,2024-03-28T17:14:21.573000Z,2024-03-27T16:14:02.412964Z,343,C1NU7187,1383,English,26,Male,Mixed,United States,United States,United States,English,No,Full-Time
6604446d2bb404baf54a72a5,5afeea460437f000017e0c97,APPROVED,Not Applicable,2024-03-27T16:08:44.147000Z,2024-03-27T16:17:05.135000Z,2024-03-28T16:03:10.743000Z,2024-03-27T16:19:42.440099Z,501,C1NU7187,716,English,23,Male,Mixed,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6604446ddf0140b36c6384c5,5dd6d2d11228d9667276c3b7,APPROVED,Not Applicable,2024-03-27T16:08:20.698000Z,2024-03-27T16:17:58.847000Z,2024-03-28T17:14:22.060000Z,2024-03-27T16:19:48.774943Z,579,C1NU7187,3927,English,34,Male,Mixed,Philippines,United States,United States,Tagalog-Filipino,DATA_EXPIRED,DATA_EXPIRED
6604447586e3ce77484bfbfc,65675f2ae0bb2e4ecb9c539d,APPROVED,Not Applicable,2024-03-27T16:13:39.094000Z,2024-03-27T16:45:11.792000Z,2024-03-28T17:15:03.113000Z,2024-03-27T16:46:21.562679Z,1893,C1NU7187,734,English,71,Female,Black,United States,United States,United States,English,Yes,Full-Time
6604447988aa1aea52a4d1b0,6128d93fb1fe83b029616a1e,APPROVED,Not Applicable,2024-03-27T16:08:36.230000Z,2024-03-27T16:27:01.869000Z,2024-03-28T17:14:41.330000Z,2024-03-27T16:28:48.956493Z,1106,C1NU7187,1197,English,45,Female,Mixed,United States,United States,United States,English,No,Full-Time
660444858fd23ce6ca07ba3f,65961fb3eace7483b2a7536e,APPROVED,Not Applicable,2024-03-27T16:08:53.014000Z,2024-03-27T16:23:26.661000Z,2024-03-28T16:06:14.055000Z,2024-03-27T16:23:30.306256Z,874,C1NU7187,170,English,26,Female,Black,United States,United States,United States,English,Yes,Other
66044487b79985f57d158805,65bf9aeb592e888df327d648,APPROVED,Not Applicable,2024-03-27T16:08:49.036000Z,2024-03-27T16:24:31.966000Z,2024-03-28T17:07:08.542000Z,2024-03-27T16:24:33.318271Z,943,C1NU7187,139,English,19,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
6604448e5cc8a52e819b27cd,5d3e223baca82300197c9a0b,APPROVED,Not Applicable,2024-03-27T16:08:52.176000Z,2024-03-27T16:13:27.488000Z,2024-03-28T17:16:27.697000Z,2024-03-27T16:13:28.922116Z,276,C1NU7187,1434,English,31,Female,White,United States,United States,United States,English,No,Part-Time
6604448e658b7721fd4ba245,65d62743dfcd203fc76596e3,APPROVED,Not Applicable,2024-03-27T16:08:52.175000Z,2024-03-27T16:16:12.502000Z,2024-03-28T17:07:57.177000Z,2024-03-27T16:16:14.310706Z,441,C1NU7187,401,English,49,Male,Mixed,Korea,United States,United States,English,No,Part-Time
66044490d88453d7e087e8c8,5acd10ab436f550001003f02,APPROVED,Not Applicable,2024-03-27T16:08:58.827000Z,2024-03-27T16:13:05.986000Z,2024-03-28T16:06:03.127000Z,2024-03-27T16:13:07.444903Z,248,C1NU7187,847,"English, Tagalog-Filipino",26,Male,Asian,United States,United States,United States,English,Yes,Part-Time
6604449b284e28f1c6e0b0ca,5be08e69610cba000151f1f7,APPROVED,Not Applicable,2024-03-27T16:09:20.058000Z,2024-03-27T16:34:35.415000Z,2024-03-28T17:14:22.538000Z,2024-03-27T16:34:37.280342Z,1516,C1NU7187,4375,English,28,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660444a26a65958784b9b48a,65516b38c5d5a51c51ab2886,APPROVED,Not Applicable,2024-03-27T16:09:14.264000Z,2024-03-27T16:14:13.087000Z,2024-03-28T16:02:53.404000Z,2024-03-27T16:14:16.462694Z,299,C1NU7187,185,English,22,Female,White,United States,United States,United States,English,Yes,Part-Time
660444a4891040169de8699c,650d90ebf26334f992c31579,APPROVED,Not Applicable,2024-03-27T16:09:21.980000Z,2024-03-27T16:16:51.956000Z,2024-03-28T16:04:03.031000Z,2024-03-27T16:19:40.976888Z,450,C1NU7187,1555,"English, Spanish",41,Male,Other,United States,United States,United States,English,No,Full-Time
660444af5d285d0d2a0d7795,60817bf36ff963552987b44d,APPROVED,Not Applicable,2024-03-27T16:09:23.564000Z,2024-03-27T16:14:42.851000Z,2024-03-28T17:14:22.907000Z,2024-03-27T16:14:45.149387Z,320,C1NU7187,143,English,26,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
660444b58871b78307599261,5607080ed7def20012b733c3,APPROVED,Not Applicable,2024-03-27T16:09:31.273000Z,2024-03-27T16:19:29.249000Z,2024-03-28T17:16:28.084000Z,2024-03-27T16:19:56.117893Z,598,C1NU7187,2508,English,29,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
660444b7f236380f4990f844,5bed01c8306ec30001fb80e2,APPROVED,Not Applicable,2024-03-27T16:09:34.520000Z,2024-03-27T16:18:29.599000Z,2024-03-28T17:07:19.363000Z,2024-03-27T16:19:50.024591Z,536,C1NU7187,4090,"English, Croatian, Serbian",39,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
660444c4ea4ee47764af76a4,5d1bcecd1b8b60001915bd81,APPROVED,Not Applicable,2024-03-27T16:09:46.243000Z,2024-03-27T16:19:07.023000Z,2024-03-28T16:04:17.840000Z,2024-03-27T16:19:52.225128Z,561,C1NU7187,737,"English, Russian",33,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660444c6393ef317d7a4cf69,5e8804c63ac81448c5ab0fa5,APPROVED,Not Applicable,2024-03-27T16:09:51.012000Z,2024-03-27T16:13:50.996000Z,2024-03-28T15:57:55.234000Z,2024-03-27T16:13:54.067703Z,240,C1NU7187,5941,English,75,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660444cc8db786edaa9d8741,5c7f2dc436ad0a00110bb122,APPROVED,Not Applicable,2024-03-27T16:09:55.447000Z,2024-03-27T16:15:53.554000Z,2024-03-28T16:04:47.656000Z,2024-03-27T16:15:54.963794Z,359,C1NU7187,6295,English,38,Male,Asian,United States,United States,United States,English,No,Full-Time
660444db0eb77c40bd1308bb,64063ab4e87bbb62274cd0e6,APPROVED,Not Applicable,2024-03-27T16:10:14.305000Z,2024-03-27T16:22:49.802000Z,2024-03-28T15:57:23.489000Z,2024-03-27T16:22:51.139430Z,756,C1NU7187,1771,"German, English",66,Male,White,United States,United States,United States,English,No,Part-Time
660444e36805f44319b4edfd,5d650bb66bf9c40017c1e36d,APPROVED,Not Applicable,2024-03-27T16:10:21.524000Z,2024-03-27T16:18:33.454000Z,2024-03-28T16:04:18.259000Z,2024-03-27T16:19:50.834214Z,492,C1NU7187,1057,English,26,Male,White,United States,United States,United States,English,No,Full-Time
660444f20eb77c40bd1308c4,63386e75b02c4d7013c1198b,APPROVED,Not Applicable,2024-03-27T16:10:26.645000Z,2024-03-27T16:16:48.939000Z,2024-03-28T17:08:34.645000Z,2024-03-27T16:19:40.742689Z,383,C1NU7187,2412,English,59,Male,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
660445045cc8a52e819b27ef,5d157a0cb49ab60018e6b0f9,APPROVED,Not Applicable,2024-03-27T16:11:01.392000Z,2024-03-27T16:28:20.716000Z,2024-03-28T17:08:35.174000Z,2024-03-27T16:30:43.132703Z,1040,C1NU7187,710,English,55,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
6604450b8db786edaa9d876a,65ffc7e860b8ae4bc702e76b,APPROVED,Not Applicable,2024-03-27T16:10:57.350000Z,2024-03-27T16:18:01.921000Z,2024-03-28T16:03:11.296000Z,2024-03-27T16:19:47.398927Z,425,C1NU7187,40,English,22,Male,Mixed,United States,United States,United States,English,Yes,Part-Time
66044511d2026d7206d59db4,611bed11fa6a3b35c9226c29,APPROVED,Not Applicable,2024-03-27T16:11:08.721000Z,2024-03-27T16:21:07.690000Z,2024-03-28T15:57:24.291000Z,2024-03-27T16:21:10.055110Z,599,C1NU7187,5688,English,68,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660445158fd23ce6ca07ba64,65ca96a1ec1dcfb4c3091d23,APPROVED,Not Applicable,2024-03-27T16:11:19.055000Z,2024-03-27T16:21:40.310000Z,2024-03-28T16:07:49.621000Z,2024-03-27T16:21:41.565677Z,622,C1NU7187,16,English,40,Female,Black,United States,United States,United States,English,Yes,Full-Time
66044519e1dd8babfd8ef589,65e0c0acb04863763f6e42fd,APPROVED,Not Applicable,2024-03-27T16:11:17.315000Z,2024-03-27T16:17:10.006000Z,2024-03-28T17:07:19.882000Z,2024-03-27T16:19:42.770389Z,353,C1NU7187,79,English,40,Female,White,United States,United States,United States,English,No,Full-Time
660445268733b8b8700c7c75,59f21fe8cc514a00011a66cf,APPROVED,Not Applicable,2024-03-27T16:11:24.006000Z,2024-03-27T16:19:33.317000Z,2024-03-28T16:05:36.116000Z,2024-03-27T16:19:56.285290Z,490,C1NU7187,2949,English,48,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6604452ac896beceb0f40a49,5f32e17a994ab90905935b3a,APPROVED,Not Applicable,2024-03-27T16:11:38.673000Z,2024-03-27T16:20:16.835000Z,2024-03-28T16:03:37.227000Z,2024-03-27T16:20:18.613759Z,519,C1NU7187,898,English,24,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
660445318590e9dd5222cb54,5e884fcd3d71b04da807736e,APPROVED,Not Applicable,2024-03-27T16:11:37.067000Z,2024-03-27T16:15:30.363000Z,2024-03-28T17:16:28.452000Z,2024-03-27T16:15:31.848374Z,234,C1NU7187,182,English,25,Female,White,United States,United States,United States,English,No,Full-Time
